,종목코드,코스닥 일일변동 평균,코스닥 샤프지수
150,130580,0.1541862365498546,18.932482047110504
151,036800,0.1380405526584842,14.764376319747427
152,267320,0.6039786716552235,44.09444801361761
153,111710,-0.0904056157243589,-9.302831228304964
154,091590,-0.0869835206939859,-8.350589477549759
155,168330,0.0,-inf
156,094860,0.4200267588363854,25.512028622050938
157,253590,0.5142836013707067,49.761353520085
158,212560,0.5163048090879638,47.13950945006836
159,095660,0.175246190753267,12.118191415046372
160,042420,0.4812548079920634,42.19695865382126
161,950220,-6.9620759575446,
162,311390,0.1936447754030802,11.169714338965212
163,085910,0.1274178071818462,17.082468172301315
164,092730,0.1272234790104661,13.964051321437767
165,290660,0.0512770616611765,-3.566226525057203
166,306620,0.4385642873547984,31.008462987740334
167,153460,0.1464637834593373,13.450360078743783
168,007390,0.0967749398871513,3.8318107304709934
169,033640,0.1555093066100929,9.981451996837642
170,330860,0.2507862892692156,
171,089140,0.4034524333078205,38.747136934362345
172,065170,0.119946627006325,-4.229933529624431
173,137940,0.3062125324507576,15.223073029468654
174,348210,15.363761330455374,
175,041140,,
176,217270,0.8942708403591029,81.15447019096378
177,225570,0.4156325621991441,26.523170814718664
178,104620,0.5194991407058945,46.686641019750695
179,194700,0.2745286854359869,36.02890038195301
180,285490,0.9652696097696768,50.95488538350241
181,278650,0.2550202786227109,15.823695048383028
182,144510,0.5219699591051458,42.023280135808925
183,031390,,
184,142280,0.4021421033611682,15.109920044127177
185,234690,0.2507907591256495,11.840168464726052
186,065560,-0.0982270025540972,1.4895684467532404
187,054050,0.1722786218348503,20.329767074439964
188,040160,0.2154937605868786,15.107342393711141
189,069140,0.3554977125503066,35.75657400204579
190,126870,,
191,060260,0.3121458809586529,15.762542498483075
192,012340,0.3559325150133873,19.782446653823847
193,214870,0.0846476866978995,1.0006292362952423
194,270870,0.2246367379986679,22.318046147132897
195,144960,0.3954951895456421,34.34926665243234
196,900100,0.0,-inf
197,085670,0.2402414031528435,14.619124986021674
198,119860,0.1831326347277504,17.790198218487706
199,064260,0.5322234134041536,34.55069636978514
200,093640,0.077743031252122,7.357733871017243
201,039560,0.315492321049802,19.005959995642772
202,032190,0.3597045463369787,28.705825638090342
203,068240,0.1720470434177476,16.206418763269216
204,020400,0.162874572043071,15.280087125078298
205,008830,0.3039440536097612,35.88802658281217
206,048470,0.0861637923673062,8.013949287271242
207,004780,0.2781551616637085,38.16475200242364
208,017650,0.3071877431562111,257.6173005546659
209,007720,0.1764124306652681,14.163336910627168
210,317850,0.2162873673911845,13.39710984184906
211,290670,0.2433991624791066,14.79483669710198
212,078140,0.2933158258873442,26.350515685102224
213,036480,0.310753859690878,18.707861182495147
214,025440,0.3846517717879611,15.591282725350922
215,027830,0.5010519911170418,41.81589918441363
216,104040,0.6136325349117953,38.63128964965671
217,332290,0.0221150379372705,9.296775263658596
218,336570,0.0193337481325695,12.578221562076038
219,369370,-0.8228240129917771,
220,020180,0.3492825574848521,32.99181967459015
221,045390,0.1987677969296908,8.23757172934035
222,108380,0.2720100173954551,22.051480696882297
223,006580,0.108530239663022,9.122368628995876
224,007680,0.1059664626870315,1.9192236858839116
225,048910,0.6571931066893029,75.59372596894829
226,005710,0.3038554092307298,32.10314813035273
227,290380,0.1108645708194061,6.205120650075858
228,290120,-0.0067421783885408,-3.91753683775441
229,120240,0.4204733107306356,18.387621404177374
230,003310,0.4341699163043637,28.921144055196002
231,078600,0.5805324091243276,65.42057998246987
232,096350,0.2849232574733304,12.902728199690053
233,140520,0.2887127792546116,34.89031774347744
234,131220,0.5711232782108031,32.89399608751473
235,010170,0.2594163366954224,14.848022043201215
236,060900,0.6189889287493191,35.47144775447423
237,054670,0.1989016459730563,9.258423982854964
238,023910,0.1190018239512993,12.468724743547758
239,021040,0.0906502058758046,4.792398710795581
240,021045,0.0897115010800649,0.35325439791431806
241,067080,0.1945719031135719,7.949206369316126
242,298540,0.6647320772491578,
243,299170,0.1673181922734503,9.885133787480093
244,035290,0.0,-inf
245,213420,0.2638071186154465,25.652973475718962
246,317330,0.2910984111162316,24.767952283864556
247,077360,0.4237785385353906,42.6018977224035
248,090410,0.0844591017919757,5.545898950138957
249,263600,0.1928676414401431,15.353158214190222
250,194480,1.397271288259643,305.4672857964977
251,263800,0.3983829955497902,23.11195108837964
252,206560,0.2567330401174459,23.38449521923684
253,261200,0.1100660483985992,1.209589045126718
254,067990,0.1117582018087041,7.710891051536107
255,006620,0.3655096964593861,-7.7557278624929875
256,100130,0.6817274981984262,59.380832652979784
257,005160,0.2815808212594402,24.82679867072572
258,075970,0.5881006484294005,51.3287544655376
259,086450,0.276269298474416,-23.906891658248817
260,099410,0.285469150561383,5.818604115054494
261,033500,0.355537178173503,42.576222600765
262,025950,1.122127383915425,103.90956620959288
263,088130,0.1742850307823031,19.607113854278012
264,041930,0.6124640409351355,54.5554315599226
265,060380,0.3527688226609601,2.968942277078117
266,079960,0.3070775029098532,34.198818976390974
267,228340,0.4569969491559779,51.811275082645224
268,088910,0.1296896367502728,12.88914268994691
269,094170,0.5265129634363593,41.695873687486326
270,013120,0.2209905845030377,36.41823181708391
271,109860,0.0633680767906414,11.462917060191964
272,032960,0.1972497599542019,15.398716612652454
273,023790,0.4285076584159432,33.88763733924012
274,005290,0.4243932938336925,42.92941978745877
275,025900,0.6309753706955493,64.25362499888779
276,073190,0.4257555305467823,30.202897156207534
277,030350,0.2060859399774502,6.692842652703791
278,203650,0.4952953236652345,44.83803541921925
279,203650,-0.4294291644943511,44.83803541921925
280,203650,0.4952953236652345,63.16450377263882
281,203650,-0.4294291644943511,63.16450377263882
282,223250,2.6763151583003264,
283,060570,0.1688787780960524,10.225356054062546
284,217620,0.3439772398679161,16.96620947718483
285,187870,0.5442756846775487,53.85819510544672
286,066670,0.2642681421075913,24.008797110558856
287,110990,0.2017019533689216,15.213253830988515
288,263690,0.2959050435293066,17.783557842508714
289,214680,0.1261505706318001,7.638624494921932
290,263720,0.3121958920256664,27.647537147975925
291,109740,0.0513878351699347,2.2981708412313493
292,033430,,
293,131030,0.1005540546142129,10.436812328053952
294,196490,0.2136763291211671,149.2064670699903
295,066900,0.3400739663523451,25.82932880779845
296,127120,0.4011104610100058,2.8356686629803036
297,092070,0.4872286583888613,44.349767331482845
298,134580,0.3244820645321402,30.980047143880835
299,039840,0.1876594147079728,21.05532191968765
300,104460,0.5463178778779155,73.75318442824215
301,079810,0.5171916198159919,49.077508751079954
302,227100,0.2432187380642188,9.575365064317388
303,113810,0.3159546962416551,22.65231574217817
304,043360,0.3303037840677348,53.88448597295654
305,197140,0.322294049616983,22.557702083767296
306,106520,-0.0900460567408603,-8.180962283470349
307,068930,0.0364782564286549,4.3753504319592915
308,033130,0.3924298572893074,31.169352467049414
309,105740,0.3793249361972474,31.19783083598442
310,263020,0.3414262638740556,23.776424403104645
311,290550,0.4812652730237061,41.521918215603044
312,187220,0.1831822313904836,17.45333552001915
313,131180,0.1792090284819187,19.493208235845387
314,317120,0.3793274782038021,23.3288476788567
315,042510,0.3785587722442699,31.75900533460502
316,300120,0.2560098015525394,21.80306228761155
317,050120,0.0012317398412462,201.73756673551028
318,171120,0.0971115109448102,11.957477204445183
319,069540,0.0,-inf
320,347700,9.586125224047882,
321,214260,0.4499301386487762,30.82159007791368
322,171010,0.139723733665992,10.617454350425195
323,084650,0.0488970845925112,-2.452941701555384
324,217500,0.7152033749892338,83.03202141068309
325,033600,,
326,141080,0.4813054632837644,5.413668955006424
327,060300,,
328,038390,0.3108277809929171,23.317156562780117
329,294140,0.0622346403929899,-2.306890862309479
330,228670,0.2231514841856078,17.996907043188187
331,228850,0.1525828734133574,12.430388342623443
332,281740,0.3932149936602036,40.55603358434879
333,277810,16.258926281089376,
334,215100,0.3582335820021706,24.479285092022668
335,090360,0.4379342458290765,30.545107821467184
336,108490,0.3623919344742537,29.78157698922665
337,900260,0.068847052441457,0.16754305129143968
338,067730,0.7651114657047902,70.7462575730707
339,071280,0.2138053509595576,19.174021182699356
340,038060,0.105805619487147,2.590973567806451
341,085370,0.3784073334432308,23.02400693165994
342,08537M,0.3472609150359774,18.819706215254303
343,060240,0.2405352306933774,21.165916787221324
344,058470,0.3314642227219747,43.58802627143756
345,039980,0.0625893433908098,3.4961727094405126
346,019570,0.3165373091200007,18.718986341099455
347,016100,0.0903000000833071,3.109049580295211
348,012700,0.2781654487860763,31.985315886403498
349,302550,0.0783607941231411,4.223645837146915
350,029480,0.2598196357156575,2.4142052977804886
351,277070,0.3896961063676051,27.72391479989623
352,042500,0.2062830970371693,9.946301435436109
353,219420,0.1957047594301961,16.717203195219156
354,195500,0.1355433348956445,2.437972577485479
355,222810,0.1591120016118516,-0.07098606865323302
356,305090,0.5099222775238076,0.18397009773657766
357,098120,0.3432418401559591,26.507982382405103
358,147760,0.5586918063721902,55.45384221009252
359,038290,-0.0699692494377283,-7.137633209200881
360,267980,0.0302097762223364,6.255247134167965
361,005990,0.1168228640163999,21.18896796677795
362,127160,,
363,093520,0.2756067201049498,24.84626791217637
364,141070,,
365,100590,0.2238164080114101,12.4125223711628
366,067280,-0.0057377408782234,1.145808678447677
367,072870,0.052300673383877,7.260694014289705
368,215200,0.2195895973303373,24.993862289662385
369,133750,0.0464249339214555,0.9410143521959019
370,235980,0.606535416206131,15.429789261483318
371,041920,0.0225007832296287,1.7998066039512592
372,014100,-0.1176717613869764,46.939848564187095
373,054180,0.3537914946338872,6.542980479124991
374,086900,0.2166725135623852,0.09072388297059507
375,078160,0.1637808813490713,8.737779786074226
376,065650,0.2011442648969524,11.447211618042994
377,021880,0.4827636971601314,30.600662270818294
378,140410,0.1390122191177043,5.781047472636434
379,241770,0.1694007867651794,10.036683784104591
380,059210,0.0784232819581507,4.110088417490144
381,327260,0.2126854683274851,8.13900301834953
382,058110,0.3217300238547329,-7.9056047276004255
383,096640,0.4005304423462176,21.75566500394596
384,257370,0.0733088456294424,-0.5275053882595336
385,080420,0.2898660074144873,17.071909279871534
386,080160,0.376356194598222,39.67564573578711
387,100030,0.2834177094971157,19.88565037283074
388,087260,0.3597980239841872,23.181523699308336
389,101330,0.35429851651619,27.009047308353175
390,012860,0.5741803266361463,33.21843207319311
391,348030,45.98210613017757,
392,250060,0.2973620119754993,19.49831702471579
393,033200,0.5425086331886891,14.394832915946884
394,118990,0.3352868297756528,19.07202308396989
395,006920,0.3035420167410221,24.94699642482807
396,001810,0.4018763271664802,32.492058281611925
397,279600,0.53921625946991,58.71805126120505
398,028040,,
399,095500,0.3756394758964247,32.80369605298584
400,218150,0.4799377763464145,21.130648430616787
401,353490,-0.3723505039055633,
402,328380,0.0193869463472011,12.135550408516048
403,333430,0.150382100317739,27.161504903011
404,100790,0.6140724429620493,76.59495800454442
405,049950,0.354749888116693,17.004706550127867
406,213090,,
407,207760,0.2007103675798851,12.999812581074995
408,059090,0.1704593059056863,9.611449955444234
409,214610,0.1952913146320585,
410,201490,0.1810425496202143,10.013267511168012
411,950190,1.7987201558911188,
412,214180,0.2245757049512407,27.723132336388254
413,206640,0.0087392732206192,-1.7583084446828507
414,018700,0.2177025392128942,0.5806892695210799
415,035620,0.0390859696069719,-7.8530349546223235
416,064520,0.0,-inf
417,053030,0.5256964306336109,25.59272374509969
418,301300,0.2108758512878249,
419,064550,0.1316774972259459,0.5631719770174723
420,314930,17.380156136994014,
421,208710,0.3316512048632353,30.144894287801357
422,142760,-0.0820349042003298,-11.715267599524385
423,086820,0.2016376820119952,13.05631372012778
424,038460,0.2570988713485596,6.2216080572646115
425,086040,0.1985476437819135,5.782551145396034
426,032980,0.2302064619317322,12.584144368526722
427,043150,0.1863833496941078,14.905021671758735
428,323990,1.8764281466887165,
429,267790,0.1094871591061827,9.612251661711424
430,046310,0.2122880411950836,14.727217592934283
431,036620,0.1826558184289596,18.422239189407343
432,066410,0.1817892875515847,9.48421974244886
433,206400,0.3103874131930567,176.4726823934738
434,019010,0.2342754276327146,29.876908533690223
435,177350,0.5316101753726348,55.068807730716465
436,299910,0.5598997889124441,39.90305409992993
437,225530,0.2857661572263447,18.871250044014218
438,250000,0.4438722785442228,24.918609498558517
439,006910,0.2537960668407348,25.477469760257947
440,226340,0.2034880505489645,14.405365657342928
441,014470,0.4788160599801066,43.05348217293979
442,008470,0.2290364233042809,30.58050384547502
443,338220,16.7089735729715,
444,100120,0.094279719856226,9.326268917811344
445,337930,-0.4880893377377664,
446,064480,0.3245183059093416,29.59582536320607
447,288330,0.1132392140386516,-15.323251992566107
448,251630,0.2991830948610846,26.803770933873416
449,018290,-0.0104624018626742,-4.659020343245835
450,263920,0.1168791400965248,3.458760921207393
451,033560,0.427336219910862,40.7740852303187
452,126340,0.5280627858236585,
453,121800,0.5739392609409477,37.91541429884331
454,148140,0.4348274705586004,-1.0739713601298861
455,082800,0.1601177689378867,5.096874336815876
456,318410,10.558965218763834,
457,200780,-0.128193840178341,-7.160162866957216
458,141000,0.2419334673965974,27.63075979599448
459,090460,0.1110520925416407,4.9431793662672305
460,083650,0.47639924159456,54.87703121233795
461,086670,0.457810631513765,50.45657157268129
462,335890,0.0153275516666308,3.871099849225729
463,138580,0.3270660641276287,38.29352573481972
464,082920,0.0496238412568393,1.7642710197985363
465,054220,0.0,inf
466,042370,0.3996361679571683,30.73802148611959
467,032850,0.3083693486545448,13.231716624125449
468,238200,0.2094760734467239,14.196990087132514
469,093190,0.0974604253366776,14.512115196961108
470,065450,0.6857166876041882,40.16775459522925
471,072950,0.2726781297072277,30.085560308373374
472,143240,0.1774274417772376,27.939667113053936
473,100090,1.0193055088482752,145.28173120866546
474,122350,0.529489950493843,43.10170698666067
475,014970,0.2139148270198982,7.6217347856868445
476,018310,0.4058486785689543,47.11707468136068
477,053700,0.3749022406334689,28.91955498934155
478,009620,0.4822699958340595,20.990769054519056
479,023600,0.3609722123505703,41.944501789016755
480,111870,-0.0199582313527095,-5.440924166880404
481,291230,0.0361245299453946,17.613946965074856
482,009300,0.0758916792071907,4.475906958663378
483,225190,0.0397658419973665,5.426923314190264
484,054540,0.3196569317163745,25.771501701285562
485,065570,0.3026694663633971,18.844757769758985
486,032280,0.164881001411796,19.94142570252043
487,002290,0.3858858121044102,38.10272661466453
488,037460,0.3047662050507367,27.054727546679384
489,032750,0.1907450154326653,22.36099489136141
490,054090,0.4381615278528727,25.234404049301563
491,000250,0.2663551079729632,15.752951580904032
492,024950,0.5193872699797991,48.813004422232886
493,038500,0.409230148286716,37.07997442501415
494,017480,0.2384511856269265,34.29151255354544
495,046390,0.7140189146213712,67.63753897834145
496,027580,0.522580111439852,34.26894444648975
497,038540,0.0700326885035292,2.5725657227446566
498,307870,0.0240530667573345,18.555874459203324
499,329560,,
500,101000,0.1311734736363707,10.270461003521566
501,091580,0.4657437297713165,43.34626416256636
502,263810,0.3516149181579329,24.802483046029824
503,089980,0.7600070172894795,96.66050123553165
504,042940,0.1313260277273157,3.0282699473404247
505,042600,0.722796833290788,63.85080932985165
506,263540,0.0,-inf
507,294630,0.0938051927279602,5.6093076112619915
508,038070,0.1581045394269284,5.207606750313971
509,006730,0.2274946538277007,21.559694357828313
510,079650,0.1244036180080298,9.677176626247535
511,100660,0.3295600374989676,23.038179466366
512,019770,0.9945391604318162,94.78446860852534
513,043710,0.1125778037071422,-0.2037461423035715
514,092190,0.4018606845806337,20.286054957975566
515,046890,0.2227071907305804,20.434386002797222
516,063170,0.7063099133332988,92.30074995878512
517,027040,0.1754225176393498,9.35942419709641
518,018680,0.0637075310931583,-0.1844490004206605
519,093920,0.2951036123681539,31.917045757711687
520,189860,0.1643019704046797,15.365466774073584
521,178320,0.3054445891845217,19.610927760799626
522,122690,0.4650849401748826,26.307852622658615
523,140070,0.609709684889051,58.72528744169378
524,011370,0.3309408034847719,29.928149624287297
525,065710,0.0933675760141913,8.677594653578693
526,035890,0.3258285120966104,50.88590077561437
527,357550,22.77936671011931,
528,003100,0.3438066813979085,75.52060997433918
529,123420,0.1846306797571733,10.756184050324244
530,171090,0.5446722841790064,39.89497478636364
531,086710,-0.7653139535235755,
532,014620,0.2282363280634952,21.479118481897842
533,037350,0.315214774631519,45.65906649969984
534,081580,0.3337276350419927,25.782849132323097
535,045300,0.3410392538777045,26.12006415352949
536,015750,0.4336186061544411,37.49945823880884
537,080470,0.3213031125462637,23.66765181788648
538,043260,0.6374847941892314,65.20183528124295
539,148150,0.0158280696078604,-0.5898259857933693
540,053060,0.5019141079555568,57.451576886468324
541,017510,0.1587756098380666,18.73173423210941
542,214310,0.2784375680453436,6.062144804906465
543,011560,0.1886814991123784,24.68146771502423
544,100700,0.2219616193764886,13.322208449226789
545,234100,0.6971331915220155,44.10345953542805
546,024830,0.0,-inf
547,258830,0.3252182283176648,19.34984057650234
548,036630,0.6458442617849623,61.775329822500055
549,039310,0.1486275712037084,12.585095214750913
550,067770,0.4462635925242768,42.1555260404716
551,053450,0.2455260781685371,12.025560534244399
552,234340,0.2289744341941734,21.61460313860369
553,252500,0.338485478467686,26.962653607860904
554,347000,7.154899817004663,
555,051980,0.7777231466764539,44.4998721141044
556,331920,0.0272532060250939,
557,049180,-0.0448751069658042,9.082148214625521
558,299660,0.4158933548155172,28.42519187480433
559,268600,0.6216802525741554,11.765016041583412
560,108860,-0.0591762553797627,-4.310162164434982
561,208370,0.107245860666539,2.5179411921088266
562,068760,0.3594390710750578,28.775325224849876
563,091990,0.2346172543166616,21.00494957814694
564,290690,2.2208090589554104,
565,053110,,
566,950200,-0.1127305315429042,
567,032680,0.1978742061352927,10.125158036254573
568,032685,-0.3524407102509724,1.354224628652168
569,032685,0.420661239134079,1.354224628652168
570,032685,-0.3524407102509724,0.9485161996930008
571,032685,0.420661239134079,0.9485161996930008
572,258790,0.5649307147918478,30.022580885379778
573,066910,0.230455269939861,19.332576582847473
574,043100,0.0,inf
575,154040,0.4142681333493059,40.07658622710859
576,035610,0.6250451188484187,59.54449916611974
577,357780,16.45023197657715,
578,036830,0.1997600384132522,-8.490645975443659
579,304100,-0.3559471845332235,
580,086980,0.3820286370402559,30.15045557657561
581,050960,0.9775406130691836,88.28988542983096
582,084180,0.3395930823978281,24.500233591248705
583,253840,-0.1051456216725177,-7.6152713728913515
584,058530,0.0061985050271739,141.27369022540444
585,236200,0.0203273617666886,-0.09097008989694284
586,317770,0.1643479869581152,15.92798789089975
587,094840,0.3993532070923419,36.44470169379761
588,192440,0.293212597059073,28.72235343318086
589,099440,0.1294065406151524,6.409454250768046
590,033790,0.0,-inf
591,131100,0.065916123702346,-0.34357614339138914
592,159910,0.025683595372566,-2.175569475232652
593,158310,,
594,115570,0.0981388429008861,1.7937246355842105
595,253450,0.1241856033939876,12.307495832219988
596,204630,0.1838444191572855,2.627553445626423
597,013810,0.8124247931592914,46.268983286440644
598,039670,,
599,049830,0.4631572358661092,42.94453667441795
600,020710,0.0999345698538756,10.365556434153929
601,033170,0.3744291113605246,23.80415697852917
602,048870,0.3764649694517766,15.443854995173107
603,025320,0.3398085646969243,8.92815543822936
604,269620,0.7086230389384289,0.8765867876209906
605,131090,0.2710949221471136,9.958374445774442
606,139050,0.3843023314481438,18.42916497115877
607,290520,5.613283795940392,
608,001000,0.368127110664025,20.898473154779545
609,025870,0.5219522352128421,28.298619311599023
610,215600,-0.0329499568743389,-9.718930778237159
611,065350,0.6867798031558653,54.289109209419905
612,002800,0.0480151585632557,-0.5593940990125043
613,323280,0.0248263870334565,11.04976876007921
614,344050,0.0160834528314716,7.2208525844476235
615,017000,0.6208154269516908,49.84453266195739
616,012790,0.5824123828889408,13.35597498027788
617,138070,0.2481716852070811,20.912012929236976
618,226330,0.3481960965137496,14.590239576711408
619,333050,0.0178382267764395,10.126733680304778
620,366330,-2.366181755645352,
621,056700,0.2528738188719702,21.462775543772796
622,187270,0.2300645556602011,25.501922304239013
623,243840,0.3011007883607035,32.25005458792263
624,108320,,
625,222800,0.4446340490679933,43.357118492052685
626,036710,0.4239869178741235,40.79292278128004
627,160980,0.4968917624541228,51.0486430684822
628,356890,-1.6042520907753284,
629,217330,0.8845612342079174,121.04776383191346
630,010280,0.1095804622024321,2.7723804592070964
631,208640,1.017217446779439,110.62792716621796
632,222420,0.3759709412909108,23.493966466673726
633,037760,0.1682245954153778,9.406835117451983
634,136510,0.1992449169656406,6.935949914613126
635,099320,0.5987355918723954,63.861867246138374
636,049960,0.1545046035631547,13.518413753210718
637,050890,0.2926981186349633,20.26924409040713
638,066790,0.0,inf
639,222080,0.7695478718192466,83.66077518205778
640,264660,0.3440353756127675,44.936946625909066
641,352700,-0.9042138933710702,
642,297090,0.8301879993189061,97.02264596140643
643,115530,0.0,-inf
644,225330,,
645,115480,-0.0395992831334507,-4.66523345002683
646,189330,0.2913091252961577,
647,096530,0.197252164784509,6.960567339320786
648,900120,0.3761833757295336,16.39621612994213
649,101240,0.1133201223141543,12.6714091602135
650,060590,0.1483885806920402,5.928769059479686
651,260930,0.2289559038021151,-6.370334325444461
652,013990,0.1271631898875208,6.777203536856041
653,123860,0.2424853502993112,20.581586861566354
654,025980,0.1513658174163919,5.7183539349942984
655,050320,,
656,058220,0.0,-inf
657,125210,0.2432526254969376,16.077439945538327
658,052710,0.3034704556021933,33.18991733366472
659,074430,0.2896207621876173,13.251463027584679
660,092040,0.3835377057315088,31.817499065311097
661,083930,0.4652996256929399,45.265116280188764
662,149950,0.4421231409655169,58.14788856041052
